"";"dist_paved";"dist_unpaved";"dist_rail";"dist_fridge";"dist_protected";"dist_settlement";"pop_mean";"fl"
"1091";3703,20534247711;4076,20168242037;21036,5107958518;23187,8607920085;29762,7570759249;8036,82424344039;0;1
"1092";4229,48193445118;1656,78794930712;11069,9597319607;44340,2012515272;117053,648715654;3711,70419151672;0;1
"1093";7128,28981931382;1767,86283955595;7163,94921530491;25697,6744796308;146410,620881897;18065,4266699991;0;0
"1094";5515,98281005043;3280,94971788057;22780,4564414165;26333,2884887212;38447,598865869;11765,0248998675;0;0
"1095";1631,39712777036;100,968228954;29290,1075753579;48790,8195860438;26354,885417306;4043,02983265964;0;1
"1096";8645,58649723872;4788,713988624;5582,69743112982;48759,422330458;22273,8865832519;16973,7531997081;0;0
"1097";9688,34380894756;1760,15516734197;10476,9450813539;43416,3041564498;80201,9949066035;16006,2642678233;0;0
"1098";4050,95884839362;1051,42032186868;18437,708893857;12684,3457213448;30954,6376583893;12980,9729516962;0;3
"1099";4483,00398919062;129,053878369053;8549,36252495662;18628,5278286746;85727,3266605427;8361,7603397061;0;0
"1100";13005,9038025655;13106,3443786354;35376,4858508403;44156,4892081257;52944,2558302179;13348,5828827922;0;0
"1101";2404,68902233455;3883,46275155345;27311,1599888559;8715,28573888016;28624,163983415;12352,8946511;2,96233296394348;3
"1102";7140,60967213863;7627,09349151796;46216,0957277608;12080,7877954101;88967,1517404477;13333,2798053645;0;1
"1103";54,5516356426627;406,966067893577;4855,39120609619;12613,7452586319;4819,12019745407;1018,90565545596;6,95034122467041;0
"1104";856,863317052222;200,451701576008;15480,6213782902;58598,9697449605;66909,9708015657;16659,4030409063;0;0
"1105";4260,19303844291;348,86674969436;38542,7271195356;63826,6071906527;203417,717081203;4577,70111615193;0;0
"1106";5177,78414235302;846,47233400565;43073,9265991328;80653,5018612201;0;30516,7344587085;0;0
"1107";2633,87499290701;450,038547752837;2723,6654032935;97903,6545183184;3014,22064303844;3803,69759989528;0;0
"1108";16179,1187255532;2167,42513393687;40079,8677207819;17840,9265411511;85575,6040551665;18157,7063445825;0;0
"1109";3269,98969631192;3803,56464839249;26983,5355217707;71983,3483360831;216509,822786471;9025,35062090324;0;2
"1110";11830,2254229099;3713,24474785393;11955,1853552545;15134,7699789243;194779,621434129;14108,602718112;0;0
"1111";7715,52790070381;38,6022768141071;73158,4882402726;75024,4456308401;38726,8935491562;52692,1343774729;0;0
"1112";20118,5477479605;5722,36370593392;46076,2145590831;64757,1768624624;7003,36206695966;47513,2250244655;0;0
"1113";59,7465169240521;2149,78848272342;3754,86787612531;24798,7927003816;25614,7111697237;3593,4572041453;7,29191541671753;0
"1114";4733,18176602175;4058,99376844266;4913,65183190459;21516,0339523837;78571,0073675875;10915,4130420044;0;0
"1115";13913,6616986423;3737,58103507627;13647,3887022456;113319,974822773;23607,5098522393;17944,9176782201;0;0
"1116";7086,60343913432;6260,26398813407;28520,7943651143;158661,640811254;7588,54001772159;29152,7383005506;0;3
"1117";5430,6892794622;9230,72499049915;18204,0096180215;45836,1537267966;108706,870692015;12229,5086261388;0;2
"1118";5803,61850222678;394,535121449581;29979,9663162525;41301,5879828093;97523,5623444995;33736,1522318647;0;0
"1119";1157,19435829086;3187,32747095579;1251,06606866578;57036,2913733697;120317,297941503;3917,57292854613;0;2
"1120";1923,29972222611;670,900056878959;77423,3639019756;129028,456133534;24982,2748619564;4260,64546429654;0;3
"1121";12131,4431714715;4170,88344535471;19424,2601116486;21001,3128598938;36454,1664016303;11557,6855965705;0;2
"1122";3524,88019663893;3663,84138802571;37318,9295637381;40016,9108801396;72659,7725822899;5245,83267103564;0;1
"1123";3787,07514270511;984,795798612974;19263,8670044522;20571,3309860802;32098,0772039174;6078,82764764066;0;1
"1124";5896,68195489492;4370,10181315407;24482,1732071955;73781,64663107;77247,2535890337;8604,22671973062;0;0
"1125";1890,52447901288;822,328201316636;14084,9190353624;8460,0820227312;6474,11949184108;8770,86839950059;0;2
"1126";1272,4580001936;3727,73347672761;15920,4680915319;33228,5850908671;9565,61479626566;6201,20235626864;0;2
"1127";24295,450413477;1498,94775853323;36875,969659892;62745,038966893;819,362792020223;37327,5010266769;0;3
"1128";6337,99908669767;1223,03210248103;25828,512657842;31293,299878169;43605,6774583925;28035,7254071408;0;0
"1129";4242,73368823281;119,862604128806;40286,8447865273;55287,2165544392;2338,11132773266;41184,5658085446;0;3
"1130";744,670150393285;15250,190278546;37439,4151761565;61778,9622967536;0;19840,3514574962;0;0
"1131";3288,73734082684;1392,80879667765;7658,82652132859;52991,5268304026;107179,250684655;13666,6971217874;0;3
"1132";988,074205330993;859,176896517171;39593,1629947725;41477,555512433;104290,508827653;5937,81943480655;0;3
"1133";1296,98866815398;16282,9506206842;33558,4543853652;60654,9876486885;0;17240,3773860091;0;0
"1134";3191,43621024955;10252,2122602431;20255,6356026532;48094,7026905651;912,976211833704;3676,63009573418;0;2
"1135";11049,0060847534;19652,5417111882;14600,5419619901;47123,4048038128;109296,100184243;19533,1018942851;0;0
"1136";131,488391466007;123,224644811831;36113,2006543209;102322,661456422;101763,480921063;22234,1316482027;0;1
"1137";18749,1014918107;4427,06791159766;18835,4027440037;65508,3262831917;104238,083235158;21124,1983606848;0;0
"1138";13770,4617209933;104,070364539365;20012,5056921903;23812,8507136807;27088,0849376217;19868,3632356039;0;0
"1139";1545,8496125013;1895,02577283869;34056,9042172089;55919,9441984185;11565,9445212087;14926,5444364569;0;1
"1140";14869,9685223254;2971,75866826556;15076,4912617692;31935,0516952875;51983,3238984108;15084,8343972182;0;0
"1141";2284,16198285969;2351,90928013757;36485,4962117452;26629,6000080293;51029,2966788009;18018,0106705026;0;0
"1142";10103,1591130929;646,087515309961;56323,7826418375;26807,5021400443;35927,446745738;26379,8188085211;0;3
"1143";33,6622834921989;16,0113680688021;10179,7529335107;17500,5889542425;87302,3174355232;10704,3023510599;0;0
"1144";8127,84768255064;8291,16725891673;46301,5753992335;166150,702575214;58026,9648677745;12760,6245009036;0;0
"1145";103,416281461553;28,8299586836729;27,7026934094533;7857,11951237913;21929,672331081;6008,77253685498;0;0
"1146";6931,38033924308;419,999208095927;32778,9046437847;36411,0281449622;24854,3549770115;7428,31078274238;0;1
"1147";2811,23736162142;748,512026995953;44931,6114555057;66700,8890004175;73567,6168080709;45196,6571476057;0;2
"1148";2279,17809551292;3515,20087403927;25660,4733901612;37623,4467294745;85984,9115280712;27359,8135431781;0;2
"1149";884,935668501833;22789,7656392163;30020,5859128808;53739,908597895;0;18178,7382276148;0;0
"1150";1852,85384795538;3024,36983692474;3051,94852236935;70980,6329423633;19410,304258417;3551,40773268416;0;1
"1151";587,773436640611;4623,6775012974;514,921183370209;55822,5546437342;70844,7489334036;5055,84085930334;0;0
"1152";227,732939022604;2396,308345321;25966,2038258753;6413,55629573361;75399,09609101;6226,19776735773;0;2
"1153";3656,72530226155;2923,10566125194;3670,86931503566;39685,5289693742;125308,851450774;12011,6419943012;0;0
"1154";16265,4738567405;94,0234689712643;49116,7491051452;26016,7834915229;86511,7430827418;26220,2073162872;0;0
"1155";3438,25497410074;834,766506160217;3311,4751934444;61258,4460794832;72977,7602945795;12916,7906469648;0;3
"1156";914,939263949116;972,458851358116;74789,8020425;55865,0200227015;30608,2897646299;15227,229660674;0;2
"1157";7834,60056031227;363,898813279938;7780,39726499681;14498,7937465848;41996,554809513;11394,7129779638;0;1
"1158";14077,7392488286;1161,19020936225;29378,9628975729;27552,2476387775;57666,2609305092;28751,3743648726;0;0
"1159";4369,03537341709;179,751451615879;31380,4042203026;35321,5641803035;23474,7112100908;5322,49586744571;0;1
"1160";733,108233723112;7144,18103708634;103156,531871564;90807,8349908716;15400,1826739294;41765,7243643188;0;2
"1161";109,567955295607;1058,73502718681;18829,1800990595;48824,8877952609;16980,2551433699;6981,77215767176;0;1
"1162";196,541428533526;3633,54863739639;2314,8540870541;24134,1155737599;18890,724668408;3674,95729138284;23,3420066833496;1
"1163";2027,323165525;237,243813018846;130,137936754125;3845,45419866803;136443,719220519;14535,9700339207;0;3
"1164";23703,3992163945;5308,65666579385;38826,0507440085;45311,8263907773;39703,660558034;39453,2086455705;0;0
"1165";11225,386637809;11570,3100224628;25544,2108965459;60183,073014701;12383,8302649141;12001,1955068644;0;0
"1166";6111,02913613626;6154,42640785578;13614,3738536089;18837,0066900172;84653,5702868101;17680,0254728191;0;1
"1167";5878,51356230201;13238,8297453192;27554,4186295761;59023,2856135053;2943,88197279141;7526,76859672575;0;1
"1168";7512,31402113922;697,183601116814;64428,6176153841;17747,1368457698;29050,9709955944;21956,3249054266;0;0
"1169";4543,61600123154;4541,7869849822;39350,0827112884;82483,8859688795;8001,36622325316;39811,7034253336;0;0
"1170";9800,29989624015;8394,2204453929;11878,3995617011;45668,9136035592;71246,8590117387;18400,0251681222;0;3
"1171";1883,32169980063;277,424777975978;9527,57240251445;9707,08208854276;78296,7465321669;9233,63820540631;0;3
"1172";9745,60168016134;9594,79267195423;99709,5007973363;99995,6494271224;86054,4435827794;25141,7959072642;0;0
"1173";1993,79095213704;4198,28146455929;22663,5379295234;33624,9680005929;87544,5561759131;24762,120309736;0;0
"1174";3347,64628835606;2285,82640210654;3235,73379539495;49799,7463424516;32267,5708733938;8089,08705582665;0;2
"1175";2147,51982707168;2169,58853970043;4702,27100351523;31088,3073807795;193758,443094742;10546,0170624633;0;0
"1176";7789,20792686933;8717,09608068798;28051,426110011;48743,0517583649;45059,6095005785;6701,57103563196;0;0
"1177";9070,86966975872;73,7241297899346;14899,8261645537;25906,3614620642;94447,5205649949;15735,6987634106;0;0
"1178";1999,81823929239;2213,53195128215;50113,7330355295;52145,1106125859;38308,4407758129;51939,7004793104;0;0
"1179";1867,2313297131;1675,38535921457;19032,2330906115;42542,9398121284;121662,74006314;19207,6809215334;0;0
"1180";2857,87612289689;250,455337796353;18877,9056258167;18941,5974635199;143051,797155252;871,923508603158;0;0
"1181";2382,24853291716;969,728912099677;58673,9557764854;3638,35481318045;10756,2730861869;4123,65306836935;0;0
"1182";850,670186326465;3263,62309376464;1855,80628488125;6944,55480102759;877,179173353061;3231,5880669788;0,0649515241384506;0
"1183";7426,02995601937;2060,53591438678;15412,5885348634;28851,5827200185;126321,090750351;16653,5192086687;0;0
"1184";1545,38313780121;4132,22714496576;47653,7191318381;49284,4092283365;88719,9448703781;8393,25054968393;0;0
"1185";7700,39062545169;752,158674076464;54090,1538166615;10229,3674818449;113762,058941807;9747,324238315;0;3
"1186";16598,4561363693;1563,61853921529;23867,9163981264;27872,3485791665;35972,8795256207;4849,30710491711;0;2
"1187";4489,13655507174;3949,36259600268;4949,20767444786;11542,9743544587;29273,4439825009;11916,492046802;0;0
"1188";142,927834612128;2197,2840651078;254,327703878059;65187,7606291002;79796,4485817123;8942,49080197593;0;2
"1189";3436,75069574843;154,744702854054;19814,7956249947;46794,2363213592;30755,7867020125;21930,8300688922;0;2
"1190";442,648349866116;3896,00204678394;38146,0383240132;39435,2222758099;106256,476972853;3860,93905622906;0;3
"1191";862,285384691821;1080,9412150293;18577,4837347824;19127,4768879873;68982,6905018985;18790,7547664522;0;3
"1192";39103,4438573388;906,831665345633;51516,6544340761;63417,6938499008;61032,8267450176;41007,0031352934;0;0
"1193";9863,47100343094;20,1221197393787;69378,064455884;13382,0143599332;121504,983895857;13476,4565882413;0;0
"1194";4419,11629195365;7279,3780358951;11576,8092218851;12185,3362158599;75499,6063285979;11518,8348292267;0;1
"1195";459,674806550157;655,663582359496;26832,7552123542;32147,8479723031;68538,4256147351;5980,19818918537;0;0
"1196";1200,64814108593;2751,74750816942;37737,4306939785;29799,695015942;56786,2588558621;7790,03006028286;0;1
"1197";1201,77124401949;2037,54148438226;37095,0978473242;42248,1580135876;88395,4851990119;20047,0928423095;0;0
"1198";7433,78869137664;4032,98482923895;18716,7300422723;22861,2142199974;63271,8974379926;15456,7039092536;0;0
"1199";1467,93938470617;2881,8121842319;6593,94130121009;22605,5626969215;2719,94994516426;2166,52370877725;0;1
"1200";2642,81914370608;535,733806108323;68703,2699097631;16022,5760207634;110928,219351512;3528,2407299433;0;3
"1201";282,761441404998;3045,05869945141;1382,70701851738;5276,7940287455;15645,4766899197;1446,63447637915;0;3
"1202";4398,41317689584;7861,73559785923;22473,1078752331;27289,4174424045;51401,3053063493;24314,6374731709;0;1
"1203";3046,76880039186;619,531882273942;2971,76323690082;15899,1829371735;64384,4832941576;15459,740810856;0;0
"1204";751,44398816647;892,263405722508;2772,91708309887;41595,9322758242;72987,4302896837;4000,17950049442;0;0
"1205";3156,98226600074;50,3347628274958;55626,0603580914;4890,18275515526;102595,602136375;5448,36388821219;0;0
"1206";2838,65463409959;1527,26485472984;14837,2546413428;45927,234976621;40387,253150602;16267,0754020911;0;0
"1207";6017,64627829043;536,801709100913;7534,43545789351;30688,6647644195;134635,447966063;8185,42283379261;0;3
"1208";27915,6912294584;1485,91667551752;33527,2232679203;59420,8037240166;3355,76679023542;34294,2770128319;0;3
"1209";3425,48211080548;2602,10890480685;14731,4980081155;58255,9559599975;48364,7777461336;15418,8757524912;0;0
"1210";4536,88738024099;32,4274235635375;4082,35823831063;7877,69801419958;19738,5289437351;7445,06601680862;0;0
"1211";2674,42367466144;1046,0795548727;2709,61803108561;48984,6172138957;167221,806111975;9663,89726537566;0;0
"1212";2056,85560708588;442,402619117794;32946,4067547499;46722,3745032142;59228,6128801969;35431,2714050776;0;2
"1213";438,718353129407;594,297928861646;24546,0954231028;22053,0797805506;69297,1619582126;21612,0444906203;0;3
"1214";178,803598409039;344,7931759535;2286,3088526429;32720,4369741727;26529,2917196213;1540,34923482845;1,3824018239975;0
"1215";9205,48366745934;966,18176902309;46608,7196000995;53562,7772897657;27246,8417087455;47224,5914448094;0;0
"1216";1334,95865964682;7420,392893907;37334,4985460037;65884,5737835642;4335,74607849277;3436,77986116136;0;1
"1217";5899,87966697476;6069,50888340429;66127,9536567295;68115,7531556241;36963,1660983421;66727,5495051348;0;0
"1218";358,928654721254;1586,07149169864;71010,1224220939;79723,8258292667;20657,4732283735;56002,6242389404;0;0
"1219";5232,17441367826;1731,02095669957;46816,6275049115;47547,8664272091;99977,8097995198;13528,9096529565;0;2
"1220";26,0213282998231;1486,16736270372;9078,97534130883;78206,4380186975;40639,3865010625;19066,5553275736;0;2
"1221";1120,52924431268;835,162832862894;7539,3877181667;66094,1803993052;39887,6211700646;7871,00795282906;0;1
"1222";4688,19119432059;1292,70513934365;6138,64120963204;11938,9984519602;65471,6946900392;8472,02048268997;0;0
"1223";2313,92201619578;2626,32193692976;33891,8778797205;35531,7351639045;54740,2315740973;22097,8361323393;0;0
"1224";53,0224468903335;2650,15130084085;2671,32630942996;40963,7941696613;30375,0024071501;3706,87861418692;0;0
"1225";3808,80726484765;11479,6343318359;33229,0662377197;61209,5893999912;0;12791,3401069488;0;0
"1226";5299,36992028092;4738,52854662361;25982,0145980979;16282,7736445444;50410,479002326;15095,3036265122;0;0
"1227";1160,54734483477;2765,79649233722;1151,3993855346;4660,18576520327;87102,4087731877;4605,0824632057;0;2
"1228";6365,05798630482;1138,77028294447;15170,2943120207;26187,8943070393;94469,7342607283;17507,4289702685;0;0
"1229";7550,12964754699;639,381391836784;7672,05415129322;165563,137394326;68262,2084723874;5093,50409714557;0;2
"1230";1808,14771626356;1398,37119813797;24309,60410664;16790,8962099512;17202,8827612235;17356,8560489532;0;3
"1231";2233,44620468834;1231,71958049439;2179,03338783709;41058,8822391922;204070,39132014;7307,88525691079;0;2
"1232";14616,9753287261;1218,99003707078;46864,9660929963;50096,1777308535;91058,3983735661;46713,8310023118;0;2
"1233";7065,82754154255;380,734586994846;6770,93287189837;18597,3416423586;44576,1321485165;16873,8833797014;0;3
"1234";6076,09482797395;1813,16993440778;32797,9754340497;14270,4134762713;54706,0831332351;14460,0226853114;0;2
"1235";651,584110376105;23,581740069475;782,073359133699;38031,5530619722;49079,1851234173;3029,90509404743;0,0180518049746752;0
"1236";5405,72323109024;4194,07613812417;42345,7806271288;40864,1890673885;98292,1316225624;17128,2997975748;0;1
"1237";1845,03999733236;2361,94955326644;13361,1364634226;43346,0613418196;92714,4587736502;9712,39400143703;0;3
"1238";7950,78988674628;118,458127926038;7934,44044652606;13466,0071241052;113750,340455686;14137,3673001304;0;0
"1239";541,630019565675;76,1048861971634;3691,63836455266;4098,5362139467;58128,7915223872;3971,61153219983;0;0
"1240";796,747124270951;1709,31870900891;24186,9672755408;71940,0775529825;51437,4717764945;4892,3007466112;0;3
"1241";4566,23452378462;2614,07614361155;29746,5040293882;33069,4281277292;93663,8517404124;31264,6470812826;0;2
"1242";2650,03742214355;10881,7230093773;46115,0130811409;64358,9792630436;0;14097,7995285323;0;0
"1243";7376,27461287334;17268,5664603629;34023,2530158927;51409,3367330868;0;19656,6681954296;0;0
"1244";6746,13242882794;6872,06775499044;23538,8673778424;36598,6286272584;121544,750875929;28002,7405842479;0;0
"1245";152,635923812299;5599,87306406835;26883,0510998486;38894,5420821397;66027,4862774686;3766,98368526293;0;2
"1246";1673,56958321349;777,692652744164;6321,83479123962;50670,3763984264;128151,963460311;8796,7019741771;0;0
"1247";2608,33193890503;104,333874800693;17100,908872339;146826,611660372;0;17505,6319921108;0;2
"1248";12354,6021587018;47,2778408830964;25091,0425286101;25413,9131793556;56660,1626036397;24621,780437131;0;2
"1249";3985,41279693943;844,449265978455;11785,5544587771;75836,862970038;90913,7247188609;12254,2501870718;0;0
"1250";4193,30656916368;931,635279761439;13466,1171555994;69922,2314010464;51480,7254050838;14077,797205444;0;0
"1251";515,583847726969;4,63106492482313;26442,6471950145;63655,1268846044;91214,7686746007;6575,37619022583;0;3
"1252";1710,09119251676;591,554257308302;19592,1642382898;9895,32473666643;45062,7899770221;3671,71253518906;0;0
"1253";2500,06215934229;19,2577120490796;9137,21515118586;28706,952530244;48192,0418324031;8632,14007468244;0;3
"1254";102,655541800136;5178,16298129528;21,5725391592845;16017,1987840089;4021,87258831824;1132,53590531365;1,25605595111847;2
"1255";2451,98665905031;5386,80522331092;88988,6162134357;77924,4703544569;29520,3412232031;29496,4707774061;0;3
"1256";3126,36843785987;1329,51381097334;8033,47082947942;25042,7236532047;131828,908677491;165,300484522971;0;0
"1257";6796,36303212198;1256,7079530786;31728,944190521;39817,0794152557;58997,210842686;32143,1122452879;0;3
"1258";3385,59881674208;3401,15190246644;14897,0636178743;13043,2354101211;85805,9618221126;8979,3571782767;0;3
"1259";3513,92295581949;3229,53775914519;5549,91523219368;70572,5594533457;85006,4812101712;9815,87013542918;0;0
"1260";2728,16746713319;247,638590538705;3004,5806199609;64103,5436106025;187145,03023937;10223,3516276404;0;1
"1261";919,213136594507;788,316994455315;4822,74472492588;4761,18486046988;118700,923581716;15802,7463084994;0;0
"1262";716,858625902254;6127,53644442752;6123,06015359046;31440,8166357365;15945,6444686686;7211,58853767555;0;0
"1263";3253,50617673475;535,329172901656;3393,74880213071;41884,934092092;180585,336057313;5553,07877558742;0;0
"1264";6163,10625872066;3458,16619039102;16231,0015878539;16521,804977923;40909,6752222573;17437,63272432;0;2
"1265";2831,64378654544;1627,04758893565;38299,6626402708;79588,7891894572;9126,80104491673;38629,1347565915;0;0
"1266";2918,03194371886;1670,69737372712;4260,54046936811;11603,6802492536;154550,008071372;6456,03292717511;0;0
"1267";2394,75901788228;2339,6021650596;3308,82470095808;17743,8469327241;81154,136530469;3309,63168704765;0;0
"1268";3588,23223452929;861,899749818628;9190,17438106872;12219,3657170276;97956,2550224784;9512,68195476148;0;3
"1269";914,671710491204;1317,971549672;61701,6701666245;68019,1803079455;37381,6324605174;37600,8036761974;0;0
"1270";11532,5422893975;7264,64290225221;32432,9601660888;35776,467984016;56203,6942636267;13459,9529073747;0;1
"1271";3027,97684270084;2325,60264157005;42600,9241096287;47112,2556512935;124658,747847508;24069,8997836735;0;2
"1272";7311,83242039668;825,646702916295;7718,59598123325;10236,5262035412;190745,878037851;9075,79108698626;0;0
"1273";6053,93397724907;3766,62891160299;7649,24854843872;65707,4691623235;78943,0685215526;9144,73481861111;0;0
"1274";3329,58627511444;3310,29546790254;8504,49592393854;52076,7417530107;57298,8595828033;9627,07147877644;0;0
"1275";96,1075437124679;1485,61667207785;5452,96545136248;25105,063820239;42504,3372773803;5665,81658734498;0;1
"1276";578,815023512936;28,1431438328732;7698,89223840256;13233,0366973734;14629,5083918079;2556,36760893263;0;0
"1277";1743,39912302368;315,176015337143;55073,1778231;7010,21828232002;124838,619215501;7504,69719655603;0;3
"1278";7934,19797041028;12982,6536219651;55969,9096788692;19948,7805535595;98330,9255945396;10169,9391760934;0;1
"1279";377,995301640582;1038,98608040732;8746,7310691364;63741,5220242293;39505,2446639769;5345,10035272769;0;1
"1280";2142,54720938359;6346,66936229734;19761,577742576;44070,1911936693;81123,4663340215;20082,2440942261;0;2
"1281";8510,76437412942;1228,18637616685;11480,370915769;14483,4697319661;69938,1810762549;13497,5677991846;0;0
"1282";5389,9361747199;2076,79610692858;10947,4608463974;56819,0032482965;53273,4400097177;12805,5202386653;0;0
"1283";3800,50090658138;533,173271756524;38834,0071036009;31527,1442564495;58866,4475312913;31000,6658646393;0;0
"1284";4346,1349220663;5575,40917647327;4335,92311338523;31380,7341762712;15454,8297696847;5512,7579292516;0;2
"1285";666,498423058392;1255,04957915232;68399,5835644527;15049,5577702834;102316,32687862;11268,2455474297;0;3
"1286";2943,28315846455;245,526101012495;461,969887201396;35025,33303377;23708,5480290443;1767,90912595241;0;1
"1287";1199,92846157362;4063,63812753787;44770,5568592792;45560,2915653343;69915,9063681366;10968,0727567528;0;1
"1288";1056,24873758745;6899,41298240565;17914,975548787;35640,090180014;44835,2566729946;15045,8850006914;0;1
"1289";1800,47460276583;4522,23452463469;19526,3851541921;17546,5237439819;98669,7623115341;10522,8404705723;0;0
"1290";9971,45424628317;196,928657006026;47647,4325989703;54873,1924328913;26393,1362457247;48155,9621542016;0;0
"1291";4286,45341129081;8282,00584400764;41430,5644281159;36532,1540970016;62779,5239359533;12042,5711216931;0;1
"1292";328,586417947553;10469,0667370287;31898,840391932;62836,4789270002;0;11776,715841423;0;0
"1293";1188,09503616076;6872,45202352703;14387,0446811367;30984,2404330342;691,630934187298;6975,6378944002;0;0
"1294";3026,9923318851;6292,49909097448;23066,2207939658;33222,3495987646;120028,732326799;26008,2090061984;0;0
"1295";618,916640119958;2374,0887005168;18718,485074674;19229,9833054702;72026,6874706644;4142,87976342321;0;0
"1296";4685,53404156365;3171,94370838358;43139,2944109821;60281,6082988123;0;9713,15027086786;0;0
"1297";6634,3770915725;1089,60653201257;11602,366908562;71640,1905890308;31646,2868808823;12807,1184256644;0;0
"1298";6112,77751309522;496,970116308799;24239,6267530585;24326,003878479;87360,1790945664;24834,1912876834;0;3
"1299";4207,38394712608;493,198357873358;69736,8076987565;12182,5299459772;119624,770711546;10037,4167890484;0;0
"1300";2560,73644325377;1101,42640239041;32280,065667602;6195,0836507436;84110,9849951114;6442,77337072233;0;1
"1301";2839,04209479232;3253,34182434197;30596,1757665202;41375,0491825956;62118,5466610123;31589,8891480238;0;3
"1302";7159,71225314024;7262,35306479173;47717,2177939594;40870,7669881092;67913,2096539449;14336,8040457899;0;1
"1303";7729,06440503012;570,627760347877;50517,6328957271;13946,4895000365;108464,151551856;14551,9554979979;0;0
"1304";1252,90837104761;1406,92716286832;58344,67043345;64370,2436600537;40936,6083771012;35052,9644138029;0;0
"1305";133,918265355556;601,380781721998;9497,69537242216;74267,6489928411;38610,062707107;14319,7330659913;0;0
"1306";1184,45519592028;9955,5358289181;52008,7613038263;39065,4138536345;90536,40487327;17336,2826038975;0;0
"1307";7742,09892851404;2376,13346123746;7644,78556843515;64380,0919331707;68306,815343754;13401,9682991004;0;0
"1308";1966,49862647501;2207,13503356403;44412,5139699324;49612,8602624609;73987,2400267544;7857,64608876768;0;0
"1309";1504,43899227288;1535,06666101143;2517,11795075016;37667,7534983645;112339,126356431;19498,1595605553;0;0
"1310";996,012404465153;1782,39971556221;843,883832355465;31222,901777502;71505,5032805242;11239,7959342972;0;2
"1311";12313,2721202638;2601,3413084233;23684,4726094723;56925,5632598334;20577,7745193866;27260,9530827024;0;0
"1312";11840,8586854864;3607,72051052394;25606,4881818527;146422,661201649;61873,1484414274;3255,04224862127;0;2
"1313";1888,99383989973;2345,94765683709;27275,4577320776;31706,1610351166;116884,255394743;31388,2864880376;0;0
"1314";744,42930807819;953,327479419551;52326,7266987244;14979,9079313111;115626,579709945;15591,656293732;0;0
"1315";1992,53983972526;2184,39150853948;879,316464770719;66200,4588547328;39798,1946248285;15338,196126927;0;3
"1316";11234,3119178575;5253,61527986391;94423,0107071395;109654,25131399;57335,5874275814;20943,5864195405;0;0
"1317";8893,37361952148;8418,51955127758;18829,7900409326;35076,1600647689;97459,4518129465;22441,1616541518;0;0
"1318";1478,88567217636;501,366378050995;68656,2896636691;30480,5546322016;41236,9344742063;30472,8207901676;0;2
"1319";12374,0485940441;1235,88994919281;22967,6717011662;76904,2194018456;12716,6836994829;25370,2290287636;0;0
"1320";3088,8002648833;2953,8122176848;31653,5776439766;105750,514819204;1728,91438275023;31360,4073298122;0;3
"1321";1674,42598681893;1968,10565014083;15111,1595852344;36107,3520959246;63501,7221894363;21532,1804928156;0;1
"1322";416,872527564626;787,93736381049;390,782307765995;15467,3926596455;153279,707722378;4913,91285894047;0;3
"1323";2578,15597180753;21,0830960123538;25525,68984189;49080,1730789897;0;9664,78882294498;0;0
"1324";19301,8511481081;1852,20400073855;40063,6457701752;57497,6782235872;0;22630,6060048133;0;0
"1325";24654,0530562033;1572,72860181767;24623,4149134229;49498,6195980231;1529,38871631492;27795,8922400709;0;0
"1326";521,39256529841;419,254660879262;66320,7873326;26229,8748946383;101831,657527445;25979,7798735103;0;0
"1327";3544,26978739992;1147,15343295967;26924,7221907112;6181,95702965604;23421,2790695472;7103,17259666083;0;3
"1328";2858,70921669192;307,327272119842;13140,0244478342;77119,3859774612;74851,9133168803;13163,3298427784;0;0
"1329";662,91781562521;3989,0882112425;8325,63355814966;34010,3945425296;23400,3484379925;5217,04728344165;0;0
"1330";59,9545838754018;880,862526419485;6463,83169600045;6443,69723991763;21721,1285409033;1041,74809492419;0;0
"1331";1438,51176828943;798,316138818462;29109,3220368572;29329,1189322766;65162,1964165395;9643,93456057521;0;1
"1332";3294,95419808494;44,5055133589954;13872,4387153245;29221,4634297626;184665,013516779;15755,6897226135;0;2
"1333";10663,6197009517;387,867486978146;33327,783410527;83233,1986437696;90658,3646191622;18303,560094863;0;1
"1334";4350,76529840169;10929,2320511826;33497,1233861218;61517,9328747385;0;11770,4743079099;0;0
"1335";8933,87609704646;6194,06154111017;36115,3874301601;38606,960884802;22721,1017836371;9528,55276029742;0;1
"1336";14650,6037897914;8016,75913004367;35874,0420508607;157065,219222969;59508,4451247246;13973,0253188331;0;0
"1337";710,010118970463;797,031549720608;1114,01745589097;24458,262036643;131891,093800146;1695,09407254037;0;0
"1338";22248,3145170309;3397,04490567009;71383,0355248411;73682,0694122251;18768,1005653341;25590,6845536748;0;0
"1339";7653,08670483903;5656,61978383917;57429,2482713609;87253,2544142762;0;44572,6105041562;0;0
"1340";1318,45252959243;1877,59582035896;13893,8013806462;35956,1432786934;77152,7027760635;9140,62776859593;0;2
"1341";6284,08837704793;2045,14688245464;39582,832871377;12547,4297035217;70667,7288922795;12348,4625900632;0;3
"1342";721,941526417088;7,32540463491745;40156,7861431448;48275,8910355106;16396,4776787444;6997,36595300493;0;2
"1343";23502,8777513611;2307,44781293626;42665,7958780274;37317,4385155706;65952,3261851992;37740,0866058102;0,243843033909798;2
"1344";2696,45221522128;15340,6443825087;23672,5547903414;58930,5900997581;41546,860895149;3812,26781680346;0;0
