"";"unpaved";"paved";"rail";"silos";"fridge";"settlement";"protected_area";"pop_mean";"lc";"crop";"fl";"agri_count";"past_count";"total_count"
"1578";0;22750,0528760281;0;0;0;2;0;0,342029694215944;"0";"0";"1";0;0;0
"1579";0;14635,3824108303;0;0;0;0;0;0,079735898466035;"0";"0";"1";0;0;0
"1580";0;7353,33328647286;0;0;0;0;0;0,00154032643210289;"0";"0";"1";0;0;0
"1581";0;8709,14947916564;0;0;0;2;0;0,0447974495628916;"0";"0";"1";0;0;0
"1582";3981,86226166564;22327,3993594032;0;0;0;3;0;0,145765268010764;"0";"0";"1";0;0;0
"1583";12429,6459609274;3521,57397267797;0;0;0;0;0;0,0385527555341716;"0";"0";"1";0;0;0
"1584";0;10806,573446922;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1585";0;11679,9714375453;0;0;0;0;0;0,000114646391114706;"0";"0";"0";0;0;0
"1586";2374,36080765648;23642,4332318281;0;0;0;0;0;0,00045603733277017;"0";"0";"0";0;0;0
"1587";5703,89336956756;26237,9562282597;0;0;0;1;0;0,0301954162197752;"0";"0";"0";0;0;0
"1588";0;31494,0548372185;0;0;0;1;0;0,100235056815679;"0";"0";"0";0;0;0
"1589";0;21959,2979644302;0;0;0;0;0;0,0186821176063013;"0";"0";"0";0;0;0
"1590";0;10058,2060792917;0;0;0;0;0;0,00657252328607042;"0";"0";"0";0;0;0
"1591";3701,28750206404;19153,6026516361;0;0;0;0;0;0,00961970731796081;"0";"0";"0";0;0;0
"1592";0;15102,9099138442;0;0;0;0;0;9,29181179020436e-06;"0";"0";"0";0;0;0
"1593";0;13473,6611188087;0;0;0;0;0;8,24983062366978e-06;"0";"0";"0";0;0;0
"1594";0;12724,6131369296;0;0;0;0;0;0,00115541821994703;"0";"0";"0";0;0;0
"1595";0;2895,97456712941;0;0;0;1;0;0,0210268384586785;"0";"0";"0";0;0;0
"1596";0;0;0;0;0;0;0;0,000256334012744835;"0";"0";"0";0;0;0
"1597";0;10772,3846175125;0;0;0;0;0;0,0214623873341719;"0";"0";"0";0;0;0
"1598";0;0;0;0;0;0;0;8,54446748949559e-05;"0";"0";"0";0;0;0
"1599";0;0;0;0;0;0;0;0,000268414774138317;"0";"0";"0";0;0;0
"1600";0;0;0;0;0;0;57697767,3555098;0;"0";"0";"0";0;0;0
"1601";0;0;0;0;0;0;88475306,8843758;0,000554293596108614;"0";"0";"1";0;0;0
"1602";0;0;0;0;0;0;89868303,8063923;0,017431089652796;"0";"0";"0";0;0;0
"1603";0;0;0;0;0;0;91261874,7421163;0;"0";"0";"0";0;0;0
"1604";0;0;0;0;0;0;92655450,2817457;0,00221533980028418;"0";"0";"0";0;0;0
"1605";0;7172,47351472116;0;0;0;0;94049030,4243677;0;"0";"0";"0";0;0;0
"1606";0;20473,1768176635;0;0;0;0;68444136,9565903;0,00705427500454178;"0";"0";"1";0;0;0
"1607";0;13935,0113619132;0;0;0;0;0;0,0056878063953192;"0";"0";"2";0;0;0
"1608";0;8074,01919464859;0;0;0;1;0;0,00632350152879964;"0";"0";"2";0;0;0
"1609";0;0;0;0;0;0;0;0;"0";"0";"2";0;0;0
"1610";0;0;0;0;0;0;79785115,3030117;0;"0";"0";"2";0;0;0
"1611";0;0;0;0;0;0;99570499,5812471;0;"0";"0";"2";0;0;0
"1612";0;0;0;0;0;0;99570509,0164781;0;"0";"0";"2";0;0;0
"1613";0;0;0;0;0;0;99570518,4676147;3,33690915012631e-05;"0";"0";"2";0;0;0
"1614";0;0;0;0;0;0;99570527,9344957;0,000132901039586073;"0";"0";"2";0;0;0
"1615";0;3350,84123273121;0;0;0;0;99570537,4170711;0;"0";"0";"2";0;0;0
"1616";12189,5934890605;8046,45509153886;0;0;0;0;99570546,9152341;0;"0";"0";"2";0;0;0
"1617";0;0;0;0;0;0;99570556,4288626;0;"0";"0";"1";0;0;0
"1618";0;0;0;0;0;0;99570565,957906;0,00031137735030381;"0";"0";"2";0;0;0
"1619";0;0;0;0;0;0;99570575,5022266;0,000699276000814666;"0";"0";"2";0;0;0
"1620";9880,85270669533;0;0;0;0;0;99570585,0617559;0;"0";"0";"2";0;0;0
"1621";3186,29651313075;0;0;0;0;0;99570594,6364;0;"0";"0";"2";0;0;0
"1622";0;3770,8063128264;3975,54076841177;0;0;0;96036164,552952;0,000566159116722931;"0";"0";"2";0;0;0
"1623";0;11599,7530125021;11375,4535571104;0;0;0;33176281,8091654;0,000260688005828537;"0";"0";"2";0;0;0
"1624";0;0;0;0;0;0;0;0;"0";"0";"2";0;0;0
"1625";0;0;0;0;0;0;0;9,63319626035959e-06;"0";"0";"2";0;0;0
"1626";0;0;0;0;0;0;14961041,2432766;0;"0";"0";"2";0;0;0
"1627";0;0;0;0;0;0;99570652,3958888;0;"0";"0";"2";0;0;0
"1628";2108,78302125075;7351,46674175749;0;0;0;0;99570662,0735891;5,03678545915743e-05;"0";"0";"2";0;0;0
"1629";0;9736,17423325407;0;0;0;1;90284428,0733135;0,0487136199280638;"0";"0";"2";0;0;0
"1630";0;0;0;0;0;0;48526818,4408155;0;"0";"0";"0";0;0;0
"1631";0;0;0;0;0;0;99591976,77042;0;"0";"0";"0";0;0;0
"1632";0;0;0;0;0;0;99591984,4759029;0;"0";"0";"0";0;0;0
"1633";0;0;0;0;0;0;99591992,2026948;0;"0";"0";"0";0;0;0
"1634";0;0;0;0;0;0;99591999,9507029;0;"0";"0";"0";0;0;0
"1635";12941,9616446278;0;0;0;0;0;99592007,7198424;0;"0";"0";"0";0;0;0
"1636";6216,26714510838;12495,3376271952;19171,4545128478;0;0;1;99592015,5100548;0,00153199471278597;"0";"0";"0";0;0;0
"1637";0;7724,73589626274;5139,05557891103;0;0;0;99592023,3212636;0;"0";"0";"0";0;0;0
"1638";0;0;0;0;0;0;46236353,2185113;0;"0";"0";"0";0;0;0
"1639";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1640";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1641";0;0;0;0;0;0;0;0,00250804307074624;"0";"0";"0";0;0;0
"1642";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1643";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1644";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1645";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1646";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1647";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1648";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1649";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1650";0;9146,1502838227;0;0;0;0;0;3,26350779263558e-05;"0";"0";"0";0;0;0
"1651";0;10511,1372480587;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1652";8097,55622176249;15859,5305833532;0;0;0;1;0;0,062168679058435;"0";"0";"0";0;0;0
"1653";0;11443,0647175769;0;0;0;0;437436,700174332;2,26183715113102e-05;"0";"0";"0";0;0;0
"1654";0;8035,68704794339;0;0;0;0;52034091,19015;0;"0";"0";"0";0;0;0
"1655";0;0;0;0;0;0;99489230,3460785;0;"0";"0";"0";0;0;0
"1656";0;0;0;0;0;0;99592175,6146972;5,44261508737552e-05;"0";"0";"0";0;0;0
"1657";0;0;0;0;0;0;99592183,8287156;0;"0";"0";"0";0;0;0
"1658";0;0;0;0;0;0;99592192,0619984;0;"0";"0";"0";0;0;0
"1659";0;0;0;0;0;0;99592200,3144875;0,000123192125424193;"0";"0";"0";0;0;0
"1660";0;0;0;0;0;0;72091770,1102908;0;"0";"0";"0";0;0;0
"1661";0;0;0;0;0;0;7633611,4258474;0;"0";"0";"0";0;0;0
"1662";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1663";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1664";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1665";0;0;0;0;0;0;0;1,97468929028185e-05;"0";"0";"0";0;0;0
"1666";0;0;0;0;0;0;0;0,00723230120538046;"0";"0";"0";0;0;0
"1667";0;2498,73616248081;0;0;0;1;0;0,0123191358430982;"0";"0";"0";0;0;0
"1668";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1669";0;0;0;0;0;0;0;0;"0";"0";"1";0;0;0
"1670";0;12,9766074841702;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1671";0;5616,4930760208;0;0;0;0;0;0,0025168756045557;"0";"0";"0";0;0;0
"1672";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1673";0;0;0;0;0;0;0;0,000273896711263872;"0";"0";"1";0;0;0
"1674";615,30068977596;22976,9604227645;0;0;0;1;0;0,156359538954881;"0";"0";"1";0;0;0
"1675";6537,03802131294;20778,1239659;4244,48897696291;0;0;2;0;1,14600528101648;"0";"0";"1";0;0;0
"1676";0;7268,28753047261;9523,36721421571;0;0;1;0;0,0498072718239724;"0";"0";"1";0;0;0
"1677";0;0;0;0;0;0;0;0,000460943693292906;"0";"0";"1";0;0;0
"1678";0;0;0;0;0;0;0;2,19302790130928e-05;"0";"0";"0";0;0;0
"1679";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1680";9504,48015031535;11273,2759190443;0;0;0;0;0;0,000414406646867521;"0";"0";"0";0;0;0
"1681";571,666731278432;1744,67091330824;0;0;0;0;0;0,0301183325333497;"0";"0";"0";0;0;0
"1682";0;13747,766613086;0;0;0;0;0;0,000492107899215595;"0";"0";"0";0;0;0
"1683";12113,1814676214;24210,7493619625;0;0;0;0;0;0,0145796652374303;"0";"0";"0";0;0;0
"1684";32474,7037752906;34942,1883467226;0;0;0;1;0;0,239923997178787;"0";"0";"0";0;0;0
"1685";1758,7199974906;5802,86603099468;0;0;0;0;0;0,0236133702470856;"0";"0";"0";0;0;0
"1686";0;10689,9490706102;0;0;0;0;0;0,0397586864727623;"0";"0";"0";0;0;0
"1687";0;18183,9646640311;0;0;0;0;0;0,224210358268932;"0";"0";"0";0;0;0
"1688";2909,62964795597;12719,155275829;0;0;0;1;0;0,030508613443163;"0";"0";"0";0;0;0
"1689";4369,44259900816;11577,1890812587;0;0;0;0;0;0,100192718247293;"0";"0";"0";0;0;0
"1690";0;0;0;0;0;0;0;0,00479063821003322;"0";"0";"0";0;0;0
"1691";0;0;0;0;0;0;0;0,000110698348784976;"0";"0";"0";0;0;0
"1692";0;0;0;0;0;0;0;9,20740027291354e-05;"0";"0";"0";0;0;0
"1693";0;0;0;0;0;0;0;7,6202279251339e-05;"0";"0";"0";0;0;0
"1694";0;0;0;0;0;0;0;0;"0";"0";"1";0;0;0
"1695";0;0;0;0;0;0;0;0,00743040195018425;"0";"0";"1";0;0;0
"1696";0;0;0;0;0;0;0;0,00140822766953359;"0";"0";"0";0;0;0
"1697";0;0;0;0;0;0;0;0,000746886005733275;"0";"0";"1";0;0;0
"1698";0;6974,37764409225;0;0;0;0;12348,3986864612;0,0269292288668305;"0";"0";"0";0;0;0
"1699";0;5509,74222101436;0;0;0;0;0;0,0034761464718273;"0";"0";"2";0;0;0
"1700";0;4053,41176878706;0;0;0;0;0;8,78552747838201e-05;"4";"0";"2";0;0;0
"1701";0;12634,6305642317;0;0;0;0;0;8,70525638304881e-05;"4";"0";"2";0;0;0
"1702";0;406,133803827367;0;0;0;0;83114068,3272738;0,000415456448477162;"0";"0";"2";0;0;0
"1703";0;0;0;0;0;0;99592581,1340315;0,000402501104045194;"0";"0";"2";0;0;0
"1704";0;0;0;0;0;0;99592590,1613636;0,000124806544868614;"0";"0";"2";0;0;0
"1705";0;0;0;0;0;0;99592599,2039237;0;"0";"0";"2";0;0;0
"1706";0;0;0;0;0;0;99592608,2615674;0,000166542920966131;"0";"0";"2";0;0;0
"1707";0;0;0;0;0;0;99592617,3341751;0,000775406932221298;"0";"0";"2";0;0;0
"1708";1224,02698369642;6575,45757736144;0;0;0;0;99592626,4217312;0;"0";"0";"2";0;0;0
"1709";11068,3707972586;11374,611634278;0;0;0;0;99592635,5240948;0;"0";"0";"2";0;0;0
"1710";20018,0019110566;10231,5748766112;0;0;0;0;99592644,6411855;0,000365659158107035;"0";"0";"2";0;0;0
"1711";20066,4830020584;14606,9972568077;0;0;0;0;99592653,7728887;0,000129274094829449;"0";"0";"2";0;0;0
"1712";2801,54710358789;2773,44410639183;0;0;0;0;99592662,919136;0;"0";"0";"2";0;0;0
"1713";19108,2882262705;10117,3884696275;0;0;0;0;99592672,0798528;0;"0";"0";"2";0;0;0
"1714";12096,6793732177;27354,043130712;11969,7130050625;0;0;1;43285073,2198218;0,0390890169679436;"0";"0";"2";0;0;0
"1715";0;0;0;0;0;0;0;0,000286260221209492;"0";"0";"2";0;0;0
"1716";0;0;0;0;0;0;0;0,00033055195378917;"0";"0";"2";0;0;0
"1717";0;0;0;0;0;0;0;0;"0";"0";"2";0;0;0
"1718";0;0;0;0;0;0;19373774,9246953;0,000125506788084869;"0";"0";"2";0;0;0
"1719";0;0;0;0;0;0;99592727,3423867;0;"0";"0";"2";0;0;0
"1720";0;0;0;0;0;0;99592736,6016667;0;"0";"0";"2";0;0;0
"1721";0;11449,5896642526;0;0;0;0;85899804,0812371;0,00535448450518834;"0";"0";"2";0;0;0
"1722";977,182206066215;977,462800652511;0;0;0;0;2730393,81503866;0;"0";"0";"0";0;0;0
"1723";0;0;0;0;0;0;24870334,5525239;4,86825957878954e-05;"0";"0";"0";0;0;0
"1724";0;4474,88517704102;0;0;0;0;51744419,382904;3,72585086384511e-05;"0";"0";"0";0;0;0
"1725";0;0;0;0;0;0;77799295,5251375;0;"0";"0";"0";0;0;0
"1726";0;0;0;0;0;0;98315382,3603083;0;"0";"0";"0";0;0;0
"1727";0;0;0;0;0;0;99613600,5932933;0;"0";"0";"0";0;0;0
"1728";0;0;0;0;0;0;99613607,9581639;0;"0";"0";"0";0;0;0
"1729";0;0;0;0;0;0;99613615,3434352;0;"0";"0";"0";0;0;0
"1730";12246,760939436;0;0;0;0;0;99613622,7489489;0;"0";"0";"0";0;0;0
"1731";2952,8649077844;0;0;0;0;0;99613630,1746864;0;"0";"0";"0";0;0;0
"1732";12244,0228556086;6641,52426209897;13412,2389835319;0;0;0;99613637,6205434;0,00392932985387698;"0";"0";"0";0;0;0
"1733";1862,97068145739;12176,300721666;9548,09233556655;0;0;0;99613645,0864818;0;"0";"0";"0";0;0;0
"1734";0;0;0;0;0;0;43668586,2190774;0;"0";"0";"0";0;0;0
"1735";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1736";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1737";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1738";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1739";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1740";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1741";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1742";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1743";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1744";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1745";0;1076,59533090638;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1746";0;12517,8069684609;0;0;0;0;0;0,0058297235913264;"0";"0";"0";0;0;0
"1747";0;11780,2848441444;0;0;0;1;0;9,77715328955906e-05;"0";"0";"0";0;0;0
"1748";0;7010,69356316963;0;0;0;0;0;8,14762737216621e-06;"0";"0";"0";0;0;0
"1749";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1750";0;3790,83148083897;0;0;0;0;40700016,0934681;0;"0";"0";"0";0;0;0
"1751";0;10437,1738680256;0;0;0;0;98329851,9534266;0;"0";"0";"0";0;0;0
"1752";0;10701,5522339895;0;0;0;0;99613790,6481369;0;"0";"0";"0";0;0;0
"1753";0;7657,13054751379;0;0;0;0;99613798,4990548;0;"0";"0";"0";0;0;0
"1754";0;0;0;0;0;0;99613806,36841;0;"0";"0";"0";0;0;0
"1755";0;0;0;0;0;0;99613814,2561295;0;"0";"0";"0";0;0;0
"1756";0;0;0;0;0;0;23837476,7804197;0;"0";"0";"0";0;0;0
"1757";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1758";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1759";0;0;0;0;0;0;0;5,61964450414478e-06;"0";"0";"0";0;0;0
"1760";0;0;0;0;0;0;0;0,000113544638759227;"0";"0";"0";0;0;0
"1761";0;0;0;0;0;0;0;0,000989538762120721;"0";"0";"0";0;0;0
"1762";0;0;0;0;0;0;0;5,49274914772539e-05;"0";"0";"0";0;0;0
"1763";0;0;0;0;0;0;0;5,11956490868621e-06;"0";"0";"0";0;0;0
"1764";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1765";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1766";0;0;0;0;0;0;11901,832393504;0,00673478766893758;"0";"0";"0";0;0;0
"1767";0;0;0;0;0;1;0;0,00819706724413292;"0";"0";"0";0;0;0
"1768";0;0;0;0;0;0;8922,97905116361;2,85232896716129e-05;"0";"0";"0";0;0;0
"1769";0;8867,28411926332;0;0;0;0;0;0,000163643234599034;"0";"0";"0";0;0;0
"1770";0;4081,22660444898;0;0;0;0;0;0,000152636794941574;"0";"0";"1";0;0;0
"1771";0;0;0;0;0;0;0;0,000965038003213371;"0";"0";"1";0;0;0
"1772";0;4479,86840859308;1936,8572225119;0;0;0;0;0,0236713929805395;"0";"0";"1";0;0;0
"1773";924,58823385228;11137,6752965405;10468,7662953258;0;0;1;0;0,000953518981269066;"0";"0";"1";0;0;0
"1774";0;0;0;0;0;0;0;0,000151339380317517;"0";"0";"0";0;0;0
"1775";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1776";1799,22430194513;14808,1944842503;0;0;0;0;0;0,0916031525560569;"0";"0";"0";0;0;0
"1777";0;10102,491073347;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1778";0;10083,728447184;0;0;0;0;0;2,26864952252963e-05;"0";"0";"1";0;0;0
"1779";4498,22204286124;10062,9128397352;0;0;0;0;0;0,000331789991354922;"0";"0";"1";0;0;0
"1780";0;11010,7175331251;0;0;0;0;0;0,0156943945518417;"0";"0";"2";0;0;0
"1781";154,442089390656;21557,1805145465;0;0;0;1;0;0,00797397782406648;"0";"0";"2";0;0;0
"1782";1491,32759277973;10738,2215418276;0;0;0;1;0;0,0651396638557703;"0";"0";"0";0;0;0
"1783";38176,6346493258;49125,3900571302;6817,61409200545;0;0;6;0;4,188645782257;"0";"0";"0";0;0;0
"1784";14160,1753651113;36358,0121693998;10117,4860227397;0;0;1;0;0,670541506665769;"0";"0";"0";0;0;0
"1785";10960,0396967117;10044,8542305321;10040,2900036146;0;0;0;0;0,107944023394337;"0";"0";"0";0;0;0
"1786";16568,6115394074;10071,1512292383;10065,0810341847;0;0;0;0;0,2103816922644;"0";"0";"2";0;0;0
"1787";502,900996054707;10611,6856653794;10948,1475285554;0;0;0;0;0,0424141095838106;"0";"0";"0";0;0;0
"1788";0;0;0;0;0;0;0;0,00285945018323019;"0";"0";"0";0;0;0
"1789";0;0;0;0;0;0;0;6,53788920793146e-05;"0";"0";"0";0;0;0
"1790";0;0;0;0;0;0;0;0,000939451736657977;"0";"0";"0";0;0;0
"1791";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1792";0;0;0;0;0;0;0;0,0145493806622187;"0";"0";"0";0;0;0
"1793";10753,0218233509;0;0;0;0;1;0;0,0494179020224333;"0";"0";"1";0;0;0
"1794";0;10154,5010957633;0;0;0;0;0;0,00479233650214899;"0";"0";"1";0;0;0
"1795";0;0;0;0;0;0;0;0,00115126736949926;"0";"0";"1";0;0;0
"1796";0;0;0;0;0;0;0;0;"4";"0";"0";0;0;0
"1797";0;0;0;0;0;0;0;3,13576444453038e-05;"4";"0";"2";0;0;0
"1798";19544,3467855949;22254,603914224;0;0;0;0;28790888,7248456;0,0238588938048736;"4";"0";"2";0;0;0
"1799";0;11136,8911744066;0;0;0;0;93320412,6665826;0,00434467179728971;"0";"0";"2";0;0;0
"1800";0;8145,83464525433;0;0;0;0;99614186,8707769;0,0127355718015395;"0";"0";"2";0;0;0
"1801";0;0;0;0;0;0;99614195,5136065;0,00511524952735918;"0";"0";"2";0;0;0
"1802";5521,30419981988;0;0;0;0;0;99614204,1708994;0,00167381175657774;"0";"0";"2";0;0;0
"1803";0;0;0;0;0;0;99614212,8424728;0;"0";"0";"2";0;0;0
"1804";0;0;0;0;0;0;99614221,5282946;0;"0";"0";"2";0;0;0
"1805";0;0;0;0;0;0;99614230,228332;0,000182742237442314;"0";"0";"2";0;0;0
"1806";18556,4561000166;3110,63633213048;0;0;0;0;99614238,9423907;0,00664170859219611;"0";"0";"2";0;0;0
"1807";10716,6245507844;4555,39153016997;0;0;0;0;99614247,6704857;0,000473371322635521;"0";"0";"2";0;0;0
"1808";8445,44520328056;8062,92152814552;0;0;0;0;99614256,4124413;0;"0";"0";"2";0;0;0
"1809";9,15055776037054;0;5712,19632819571;0;0;0;99614265,1682396;0,000415136223516737;"0";"0";"2";0;0;0
"1810";0;19244,0503380759;4777,86708975089;0;0;0;21738679,2601725;0;"0";"0";"2";0;0;0
"1811";0;4514,00858990396;0;0;0;0;0;0;"0";"0";"2";0;0;0
"1812";0;0;0;0;0;0;0;0;"0";"0";"2";0;0;0
"1813";0;0;0;0;0;0;0;0;"0";"0";"2";0;0;0
"1814";2156,11003436168;0;0;0;0;0;23786193,7153549;0;"0";"0";"2";0;0;0
"1815";9998,33907444699;0;0;0;0;0;99614317,9880097;0;"0";"0";"2";0;0;0
"1816";9998,40452987302;0;0;0;0;0;99614326,8380225;0;"0";"0";"2";0;0;0
"1817";583,200990720593;10031,5894704997;0;0;0;0;88737338,7926571;0,00304394591374077;"0";"0";"2";0;0;0
"1818";0;0;0;0;0;0;22775858,7828474;0;"0";"0";"0";0;0;0
"1819";0;0;0;0;0;0;76254915,338352;0;"0";"0";"0";0;0;0
"1820";0;0;0;0;0;0;19566982,8612054;0;"0";"0";"0";0;0;0
"1821";0;0;0;0;0;0;760725,959683657;0;"0";"0";"0";0;0;0
"1822";0;0;0;0;0;0;19713684,0568049;0;"0";"0";"0";0;0;0
"1823";0;0;0;0;0;0;45749207,2135839;0;"0";"0";"0";0;0;0
"1824";0;0;0;0;0;0;72155748,0535924;0;"0";"0";"0";0;0;0
"1825";1996,31711083892;2106,79769520919;0;0;0;0;95744466,0095869;3,02242421189083e-05;"0";"0";"0";0;0;0
"1826";14214,7077234167;14197,2503124416;0;0;0;0;99634711,0236207;6,01946923600651e-05;"0";"0";"0";0;0;0
"1827";3482,4292948883;15217,2683224378;0;0;0;0;99634717,9770095;0,00197465054201159;"0";"0";"0";0;0;0
"1828";5429,74802164143;0;0;0;0;0;99634724,9501286;0;"0";"0";"0";0;0;0
"1829";0;0;0;0;0;0;99634731,9429021;0;"0";"0";"0";0;0;0
"1830";0;0;0;0;0;0;99634738,9552459;0;"0";"0";"0";0;0;0
"1831";0;0;0;0;0;0;99634745,9871129;0;"0";"0";"0";0;0;0
"1832";0;0;0;0;0;0;99634753,0384169;0;"0";"0";"0";0;0;0
"1833";0;0;0;0;0;0;99634760,1090543;0;"0";"0";"0";0;0;0
"1834";14250,0558754827;0;14977,1591317827;0;0;0;99634767,1990052;0;"0";"0";"0";0;0;0
"1835";9559,67362975539;28163,4382293264;5345,93216757991;0;0;0;99634774,3081774;0;"0";"0";"0";0;0;0
"1836";0;143,72013550255;0;0;0;0;99634781,4365311;0,00386113455031002;"0";"0";"0";0;0;0
"1837";0;0;0;0;0;0;41016722,8921118;0,00840658156188617;"0";"0";"0";0;0;0
"1838";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1839";0;0;0;0;0;0;0;0,000799353960464718;"0";"0";"0";0;0;0
"1840";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1841";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1842";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1843";9906,75784362707;10047,093466146;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1844";7647,05974308567;12609,3256239589;0;0;0;0;0;1,76196831487845e-05;"0";"0";"0";0;0;0
"1845";0;10756,7373676381;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1846";0;11695,4424331016;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1847";0;10526,5727886005;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1848";0;10618,178902856;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1849";0;2129,20557228806;0;0;0;0;0;8,71373424169763e-05;"0";"0";"0";0;0;0
"1850";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1851";0;0;0;0;0;0;1531961,49509162;0;"0";"0";"0";0;0;0
"1852";0;0;0;0;0;0;57408142,847286;0;"0";"0";"0";0;0;0
"1853";0;0;0;0;0;0;99631368,4230877;0;"0";"0";"0";0;0;0
"1854";0;0;0;0;0;0;99634912,937889;0;"0";"0";"0";0;0;0
"1855";0;0;0;0;0;0;99634920,4161596;0;"0";"0";"0";0;0;0
"1856";0;12134,9098757433;0;0;0;1;99634927,9120606;0,0228842984863842;"0";"0";"0";0;0;0
"1857";0;10258,3683645223;0;0;0;0;99634935,4255905;0;"0";"0";"0";0;0;0
"1858";0;6726,56460096058;0;0;0;0;99364978,0830232;0;"0";"0";"0";0;0;0
"1859";0;0;0;0;0;0;24162797,3293652;0;"0";"0";"0";0;0;0
"1860";0;0;0;0;0;0;602103,542993844;0;"0";"0";"0";0;0;0
"1861";0;0;0;0;0;0;4809036,13185641;0;"0";"0";"0";0;0;0
"1862";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1863";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1864";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1865";0;0;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1866";0;0;0;0;0;0;36371010,4020635;0;"0";"0";"0";0;0;0
"1867";0;0;0;0;0;0;15876130,871149;2,5701312519285e-05;"0";"0";"0";0;0;0
"1868";0;0;0;0;0;1;58676293,7610421;0,00805531803413132;"0";"0";"2";0;0;0
"1869";0;0;0;0;0;0;77134432,0417984;1,93441641315787e-06;"0";"0";"2";0;0;0
"1870";0;0;0;0;0;0;40422520,152571;0,000782544989501057;"0";"0";"2";0;0;0
"1871";0;0;0;0;0;1;43085752,9858501;4,90858171529345e-05;"0";"0";"2";0;0;0
"1872";0;0;0;0;0;0;393334,051094951;0,000365362911065999;"0";"0";"2";0;0;0
"1873";0;0;0;0;0;0;0;0;"0";"0";"2";0;0;0
"1874";0;0;0;0;0;0;0;5,00329648002635e-05;"0";"0";"0";0;0;0
"1875";0;0;0;0;0;0;0;0,00115242532930468;"0";"0";"1";0;0;0
"1876";13012,095829204;11362,8951724421;11287,3011944895;0;0;0;0;0,00514560033036261;"0";"0";"1";0;0;0
"1877";0;0;0;0;0;0;0;0,000259591320483192;"0";"0";"0";0;0;0
"1878";0;6102,37331295817;0;0;0;0;0;0;"0";"0";"0";0;0;0
"1879";0;6354,25742776817;0;0;0;0;0;0,00011358759921805;"0";"0";"1";0;0;0
"1880";0;0;0;0;0;0;0;0,00292469079681957;"0";"0";"1";0;0;0
"1881";0;0;0;0;0;0;0;0,0021041821169777;"0";"0";"1";0;0;0
"1882";10416,9151396998;0;0;0;0;0;0;0,0126466481994992;"0";"0";"1";0;0;0
"1883";0;0;0;0;0;0;0;0,000428724214252292;"0";"0";"1";0;0;0
